0.0,5.0,0.1
0.0,12.0,0.1
0.0,13.0,0.1
0.0,14.0,0.1
0.0,15.0,0.1
0.0,20.0,0.1
0.0,30.0,0.1
0.0,40.0,0.1
0.0,50.0,0.1
0.0,100.0,0.1
0.1,5.0,0.34
0.1,12.0,1.1
0.1,13.0,1.1
0.1,14.0,1.38
0.1,15.0,1.38
0.1,20.0,0.32
0.1,30.0,0.32
0.1,40.0,1.25
0.1,50.0,1.1
0.1,100.0,1.1
0.2,5.0,1.12
0.2,12.0,1.11
0.2,13.0,2.01
0.2,14.0,2.01
0.2,15.0,1.77
0.2,20.0,1.44
0.2,30.0,1.77
0.2,40.0,2.01
0.2,50.0,1.77
0.2,100.0,1.77
0.3,5.0,1.22
0.3,12.0,1.08
0.3,13.0,1.49
0.3,14.0,1.38
0.3,15.0,1.38
0.3,20.0,1.38
0.3,30.0,1.38
0.3,40.0,1.49
0.3,50.0,1.38
0.3,100.0,1.38
0.4,5.0,1.38
0.4,12.0,1.02
0.4,13.0,1.02
0.4,14.0,1.02
0.4,15.0,1.02
0.4,20.0,1.02
0.4,30.0,1.02
0.4,40.0,1.12
0.4,50.0,1.02
0.4,100.0,1.02
0.5,5.0,1.14
0.5,12.0,1.25
0.5,13.0,1.28
0.5,14.0,1.28
0.5,15.0,1.28
0.5,20.0,1.08
0.5,30.0,1.61
0.5,40.0,2.34
0.5,50.0,2.34
0.5,100.0,1.08
0.6,5.0,1.34
0.6,12.0,1.34
0.6,13.0,1.76
0.6,14.0,1.04
0.6,15.0,1.04
0.6,20.0,2.49
0.6,30.0,1.04
0.6,40.0,1.34
0.6,50.0,1.04
0.6,100.0,1.04
0.7,5.0,0.3
0.7,12.0,0.2
0.7,13.0,0.0
0.7,14.0,0.3
0.7,15.0,0.0
0.7,20.0,0.1
0.7,30.0,0.0
0.7,40.0,0.0
0.7,50.0,0.2
0.7,100.0,0.3
0.8,5.0,0.1
0.8,12.0,0.1
0.8,13.0,0.1
0.8,14.0,0.1
0.8,15.0,0.1
0.8,20.0,0.1
0.8,30.0,0.1
0.8,40.0,0.1
0.8,50.0,0.1
0.8,100.0,0.1
0.9,5.0,0.1
0.9,12.0,0.1
0.9,13.0,0.1
0.9,14.0,0.0
0.9,15.0,0.0
0.9,20.0,0.0
0.9,30.0,0.1
0.9,40.0,0.1
0.9,50.0,0.1
0.9,100.0,0.1
1.0,5.0,0.0
1.0,12.0,0.0
1.0,13.0,0.0
1.0,14.0,0.0
1.0,15.0,0.0
1.0,20.0,0.0
1.0,30.0,0.0
1.0,40.0,0.0
1.0,50.0,0.0
1.0,100.0,0.0
