0.0,0.0,0.1
0.0,0.1,0.1
0.0,0.2,0.1
0.0,0.3,0.1
0.0,0.4,0.1
0.0,0.5,0.1
0.0,0.6,0.1
0.0,0.7,0.1
0.0,0.8,0.1
0.0,0.9,0.1
0.0,1.0,0.1
0.1,0.0,0.1
0.1,0.1,5.76
0.1,0.2,6.88
0.1,0.3,5.7
0.1,0.4,3.92
0.1,0.5,4.24
0.1,0.6,2.78
0.1,0.7,1.8
0.1,0.8,1.34
0.1,0.9,1.02
0.1,1.0,1.6
0.2,0.0,0.1
0.2,0.1,6.12
0.2,0.2,6.28
0.2,0.3,5.32
0.2,0.4,3.98
0.2,0.5,3.74
0.2,0.6,2.48
0.2,0.7,1.8
0.2,0.8,1.54
0.2,0.9,1.3
0.2,1.0,1.4
0.3,0.0,0.1
0.3,0.1,6.4
0.3,0.2,6.0
0.3,0.3,5.42
0.3,0.4,5.1
0.3,0.5,3.28
0.3,0.6,2.92
0.3,0.7,2.3
0.3,0.8,1.54
0.3,0.9,1.7
0.3,1.0,1.8
0.4,0.0,0.1
0.4,0.1,7.0
0.4,0.2,6.12
0.4,0.3,5.0
0.4,0.4,4.34
0.4,0.5,3.6
0.4,0.6,2.84
0.4,0.7,2.04
0.4,0.8,1.64
0.4,0.9,1.2
0.4,1.0,1.3
0.5,0.0,0.1
0.5,0.1,7.5
0.5,0.2,6.8
0.5,0.3,5.36
0.5,0.4,4.24
0.5,0.5,4.3
0.5,0.6,2.92
0.5,0.7,1.64
0.5,0.8,1.94
0.5,0.9,1.3
0.5,1.0,1.5
0.6,0.0,0.1
0.6,0.1,6.94
0.6,0.2,6.4
0.6,0.3,5.72
0.6,0.4,4.4
0.6,0.5,3.84
0.6,0.6,2.24
0.6,0.7,2.3
0.6,0.8,1.34
0.6,0.9,1.22
0.6,1.0,1.6
0.7,0.0,0.1
0.7,0.1,6.52
0.7,0.2,5.9
0.7,0.3,6.2
0.7,0.4,5.1
0.7,0.5,3.44
0.7,0.6,2.78
0.7,0.7,1.68
0.7,0.8,1.44
0.7,0.9,2.0
0.7,1.0,1.3
0.8,0.0,0.1
0.8,0.1,7.32
0.8,0.2,6.88
0.8,0.3,5.74
0.8,0.4,4.26
0.8,0.5,3.04
0.8,0.6,3.42
0.8,0.7,2.14
0.8,0.8,1.94
0.8,0.9,1.3
0.8,1.0,2.0
0.9,0.0,0.1
0.9,0.1,6.3
0.9,0.2,6.14
0.9,0.3,6.54
0.9,0.4,5.27
0.9,0.5,3.44
0.9,0.6,3.92
0.9,0.7,2.36
0.9,0.8,2.34
0.9,0.9,2.04
0.9,1.0,2.24
1.0,0.0,0.0
1.0,0.1,4.02
1.0,0.2,6.2
1.0,0.3,7.26
1.0,0.4,6.97
1.0,0.5,7.96
1.0,0.6,5.94
1.0,0.7,8.43
1.0,0.8,5.06
1.0,0.9,3.5
1.0,1.0,3.43
