0.0,0.0,1.74
0.0,0.1,1.81
0.0,0.2,1.93
0.0,0.3,1.81
0.0,0.4,1.92
0.0,0.5,1.99
0.0,0.6,2.08
0.0,0.7,2.22
0.0,0.8,2.48
0.0,0.9,3.3
0.0,1.0,3.57
0.1,0.0,1.74
0.1,0.1,1.75
0.1,0.2,1.93
0.1,0.3,1.81
0.1,0.4,1.92
0.1,0.5,1.99
0.1,0.6,2.08
0.1,0.7,2.22
0.1,0.8,2.48
0.1,0.9,3.19
0.1,1.0,3.32
0.2,0.0,1.74
0.2,0.1,1.81
0.2,0.2,1.93
0.2,0.3,1.81
0.2,0.4,1.92
0.2,0.5,1.99
0.2,0.6,2.08
0.2,0.7,2.22
0.2,0.8,2.48
0.2,0.9,3.26
0.2,1.0,3.59
0.3,0.0,1.74
0.3,0.1,1.75
0.3,0.2,1.93
0.3,0.3,1.81
0.3,0.4,1.92
0.3,0.5,1.99
0.3,0.6,2.08
0.3,0.7,2.22
0.3,0.8,2.5
0.3,0.9,3.13
0.3,1.0,3.39
0.4,0.0,1.74
0.4,0.1,1.81
0.4,0.2,1.93
0.4,0.3,1.81
0.4,0.4,1.92
0.4,0.5,1.99
0.4,0.6,2.08
0.4,0.7,2.22
0.4,0.8,2.48
0.4,0.9,3.13
0.4,1.0,3.3
0.5,0.0,1.74
0.5,0.1,1.81
0.5,0.2,1.93
0.5,0.3,1.81
0.5,0.4,1.92
0.5,0.5,1.99
0.5,0.6,2.08
0.5,0.7,2.22
0.5,0.8,2.48
0.5,0.9,3.19
0.5,1.0,3.51
0.6,0.0,1.74
0.6,0.1,1.81
0.6,0.2,1.93
0.6,0.3,1.81
0.6,0.4,1.92
0.6,0.5,1.99
0.6,0.6,2.08
0.6,0.7,2.22
0.6,0.8,2.48
0.6,0.9,3.3
0.6,1.0,3.52
0.7,0.0,1.74
0.7,0.1,1.81
0.7,0.2,1.93
0.7,0.3,1.81
0.7,0.4,1.92
0.7,0.5,1.99
0.7,0.6,2.08
0.7,0.7,2.22
0.7,0.8,2.48
0.7,0.9,3.13
0.7,1.0,4.12
0.8,0.0,1.74
0.8,0.1,1.75
0.8,0.2,1.93
0.8,0.3,1.81
0.8,0.4,1.92
0.8,0.5,1.99
0.8,0.6,2.08
0.8,0.7,2.22
0.8,0.8,2.48
0.8,0.9,3.26
0.8,1.0,4.15
0.9,0.0,1.74
0.9,0.1,1.77
0.9,0.2,1.93
0.9,0.3,1.81
0.9,0.4,1.92
0.9,0.5,1.99
0.9,0.6,2.08
0.9,0.7,2.22
0.9,0.8,2.48
0.9,0.9,3.13
0.9,1.0,3.23
1.0,0.0,1.74
1.0,0.1,1.77
1.0,0.2,1.93
1.0,0.3,1.81
1.0,0.4,1.92
1.0,0.5,1.99
1.0,0.6,2.08
1.0,0.7,2.22
1.0,0.8,2.48
1.0,0.9,3.3
1.0,1.0,3.61
