0.0,0.0,1.0
0.0,0.1,1.0
0.0,0.2,1.0
0.0,0.3,1.0
0.0,0.4,1.0
0.0,0.5,1.0
0.0,0.6,1.0
0.0,0.7,1.0
0.0,0.8,1.0
0.0,0.9,1.0
0.0,1.0,1.0
0.1,0.0,1.0
0.1,0.1,2.11
0.1,0.2,2.13
0.1,0.3,2.06
0.1,0.4,1.97
0.1,0.5,1.91
0.1,0.6,2.01
0.1,0.7,1.9
0.1,0.8,1.92
0.1,0.9,2.16
0.1,1.0,1.97
0.2,0.0,1.0
0.2,0.1,2.15
0.2,0.2,2.15
0.2,0.3,2.04
0.2,0.4,2.1
0.2,0.5,1.99
0.2,0.6,2.06
0.2,0.7,2.05
0.2,0.8,2.11
0.2,0.9,2.0
0.2,1.0,2.06
0.3,0.0,1.0
0.3,0.1,2.28
0.3,0.2,2.14
0.3,0.3,2.03
0.3,0.4,2.09
0.3,0.5,2.29
0.3,0.6,2.07
0.3,0.7,2.08
0.3,0.8,2.12
0.3,0.9,2.29
0.3,1.0,2.05
0.4,0.0,1.0
0.4,0.1,2.37
0.4,0.2,2.16
0.4,0.3,2.14
0.4,0.4,2.13
0.4,0.5,2.07
0.4,0.6,2.31
0.4,0.7,2.19
0.4,0.8,2.27
0.4,0.9,2.33
0.4,1.0,2.16
0.5,0.0,1.0
0.5,0.1,2.45
0.5,0.2,2.16
0.5,0.3,2.03
0.5,0.4,2.21
0.5,0.5,2.21
0.5,0.6,2.21
0.5,0.7,2.15
0.5,0.8,2.17
0.5,0.9,2.36
0.5,1.0,2.29
0.6,0.0,1.0
0.6,0.1,2.26
0.6,0.2,2.22
0.6,0.3,2.1
0.6,0.4,2.24
0.6,0.5,2.05
0.6,0.6,2.39
0.6,0.7,2.06
0.6,0.8,2.25
0.6,0.9,2.62
0.6,1.0,2.38
0.7,0.0,1.0
0.7,0.1,2.42
0.7,0.2,2.55
0.7,0.3,2.29
0.7,0.4,2.33
0.7,0.5,2.08
0.7,0.6,2.38
0.7,0.7,2.59
0.7,0.8,2.49
0.7,0.9,2.58
0.7,1.0,2.65
0.8,0.0,1.0
0.8,0.1,2.47
0.8,0.2,2.38
0.8,0.3,2.48
0.8,0.4,2.35
0.8,0.5,2.55
0.8,0.6,2.8
0.8,0.7,3.07
0.8,0.8,3.22
0.8,0.9,2.78
0.8,1.0,2.93
0.9,0.0,1.0
0.9,0.1,3.08
0.9,0.2,2.69
0.9,0.3,3.37
0.9,0.4,3.12
0.9,0.5,2.56
0.9,0.6,2.6
0.9,0.7,3.44
0.9,0.8,2.84
0.9,0.9,2.79
0.9,1.0,2.99
1.0,0.0,1.0
1.0,0.1,4.95
1.0,0.2,3.96
1.0,0.3,3.27
1.0,0.4,3.05
1.0,0.5,2.98
1.0,0.6,3.03
1.0,0.7,3.18
1.0,0.8,3.49
1.0,0.9,3.57
1.0,1.0,3.21
